Target,Source
373079416,501854993
456348582,209632736
169409323,209632736
911750256,123717794
906278622,123717794
20180346,123717794
172869983,123717794
196214313,123717794
373079416,123717794
1460016181,123717794
339722887,123717794
214259539,123717794
137759637,123717794
513354952,77254498
407257811,77254498
70016558,77254498
1969299078,77254498
12819112,77254498
20717303,3001828889
1118820366,3001828889
891627374,3001828889
34415079,3001828889
90642026,3001828889
2187451484,3001828889
2264502764,3001828889
1435923672,3001828889
21411111,3001828889
278332728,3001828889
420318827,3001828889
587809387,3001828889
781617508478513152,3072087594
2382793933,756210326
3362568711,756210326
1201743792,1283100218
355338630,1283100218
18745189,1283100218
325269604,1283100218
1118820366,407257811
77254498,407257811
1201743792,407257811
522628601,407257811
1460016181,407257811
373079416,407257811
339722887,407257811
36248931,2279253295
3329500751,2279253295
97620342,2279253295
20713213,310316876
911750256,310316876
918081511,310316876
1955376680,310316876
379212448,310316876
144202717,310316876
373079416,310316876
1460016181,310316876
407257811,22200760
80368161,22200760
355338630,22200760
513354952,22200760
704400267341602816,22200760
456348582,22200760
475690120,22200760
196214313,22200760
808384336730976257,22200760
133450999,22200760
2308483172,22200760
254947051,22200760
46227488,22200760
500378744,22200760
140884754,22200760
1955376680,22200760
3329500751,22200760
918081511,22200760
911750256,22200760
202484055,22200760
240347448,22200760
987849932,22200760
3188826024,22200760
373079416,22200760
20180346,22200760
2169016992,22200760
2382793933,22200760
2693657023,22200760
2836691226,22200760
379212448,22200760
1460016181,22200760
2444371909,22200760
339722887,22200760
445749337,22200760
19596074,22200760
2382793933,776645364778754048
704400267341602816,776645364778754048
456348582,16469647
911750256,16469647
2836691226,16469647
1262337464,16469647
159951505,16469647
140884754,16469647
20717303,16469647
169409323,16469647
373079416,16469647
213394155,16469647
137759637,16469647
23450407,16469647
78734212,16469647
20713213,16469647
46227488,140884754
202484055,140884754
995710778,140884754
339722887,140884754
911750256,140884754
22200760,140884754
3329500751,140884754
16469647,140884754
2468339172,140884754
2444371909,140884754
78734212,140884754
196214313,140884754
500378744,140884754
501854993,140884754
1460016181,140884754
373079416,140884754
158037919,140884754
26682928,140884754
213394155,140884754
20713213,140884754
23972313,191606313
169409323,191606313
20713213,191606313
16469647,191606313
456348582,213394155
2382793933,213394155
2468339172,213394155
2444371909,213394155
500378744,213394155
373079416,213394155
1460016181,213394155
140884754,213394155
16469647,213394155
137759637,213394155
78734212,213394155
20713213,213394155
20717303,3392889143
587809387,3392889143
2187451484,3392889143
3001828889,3392889143
2264502764,3392889143
420318827,3392889143
522628601,502199852
202484055,502199852
196214313,502199852
22200760,808384336730976257
2382793933,808384336730976257
2836691226,808384336730976257
1201743792,3272267882
25128020,18745189
891627374,18745189
90642026,18745189
587809387,18745189
191606313,18745189
28028017,18745189
2532541818,18745189
398180848,18745189
114491835,18745189
2264502764,18745189
1460016181,18745189
24729222,18745189
1435923672,18745189
926554518,18745189
278332728,18745189
25126878,18745189
420318827,18745189
135488104,18745189
106769428,18745189
16552945,18745189
21411111,18745189
20717303,18745189
4208544673,2693657023
240347448,2693657023
2836691226,2693657023
20180346,589998452
445749337,589998452
169409323,589998452
913218758,5920812
589998452,5920812
20180346,5920812
911750256,5920812
12819112,5920812
80368161,420318827
196713458,420318827
106769428,420318827
587809387,420318827
3392889143,420318827
3001828889,420318827
12819112,420318827
1318408266,420318827
21411111,420318827
339722887,420318827
46227488,420318827
2264502764,420318827
2177958414,420318827
24729222,420318827
1460016181,420318827
1435923672,420318827
20717303,420318827
278332728,420318827
926554518,420318827
23450407,420318827
25126878,420318827
18745189,420318827
891627374,25126878
2264502764,25126878
90642026,25126878
46227488,25126878
587809387,25126878
278332728,25126878
27972640,25126878
1435923672,25126878
28028017,25126878
18745189,25126878
420318827,25126878
20717303,25126878
25128020,25126878
21411111,25126878
379212448,1955376680
302329916,1955376680
133450999,1955376680
501854993,1955376680
753337720030760960,1955376680
140884754,1955376680
22200760,1955376680
34415079,1955376680
373079416,1955376680
123717794,1955376680
310316876,1955376680
3329500751,1955376680
20180346,1955376680
202484055,1955376680
1387939524,1955376680
12819112,1955376680
913218758,1955376680
500378744,1955376680
1201743792,1955376680
1969299078,1955376680
196214313,1955376680
1460016181,1955376680
131076855,1955376680
2693807904,1955376680
339722887,1955376680
1199355600,1955376680
911750256,1955376680
1875808704,1955376680
137759637,1955376680
2382793933,36248931
147728303,36248931
1875808704,36248931
623854000,36248931
355338630,36248931
911750256,36248931
3188826024,36248931
1969299078,36248931
2944178841,36248931
3329500751,2169016992
979128471459807232,17265337
16454472,17265337
33509773,17265337
500378744,17265337
21411111,28028017
25128020,28028017
1460016181,28028017
11939852,4184830882
339722887,1199355600
379212448,1199355600
2412802208,1199355600
302329916,1199355600
36248931,1199355600
911750256,1199355600
2538110185,1199355600
20180346,1199355600
12819112,1199355600
1875808704,1199355600
34415079,1199355600
1955376680,1199355600
2693807904,1199355600
2382793933,513354952
398180848,513354952
77254498,513354952
2836691226,513354952
355338630,513354952
302329916,513354952
172869983,2468339172
1460016181,2468339172
987849932,2468339172
16469647,2468339172
2444371909,2468339172
140884754,2468339172
80368161,405088825
196214313,405088825
1969299078,405088825
2444371909,405088825
373079416,405088825
339722887,405088825
1460016181,405088825
379212448,405088825
20180346,302329916
373079416,302329916
1460016181,302329916
513354952,302329916
979128471459807232,33964657
144202717,33964657
355338630,33964657
169409323,33964657
513354952,2308483172
19596074,2308483172
1460016181,2308483172
2836691226,2308483172
2382793933,2308483172
133450999,2308483172
22200760,2308483172
23972313,467137030
169409323,467137030
522628601,467137030
94497544,467137030
987849932,467137030
373079416,467137030
1460016181,467137030
244160292,467137030
2187451484,4710757349
105778933,1021387891
2367303485,1021387891
260484012,102240014
51062572,102240014
202933335,102240014
420388655,102240014
594797441,102240014
186842969,102240014
936662706,102240014
763543334,102240014
3083199587,102240014
1191718411,102240014
161842608,102240014
90645688,102240014
17735770,102240014
52815096,102240014
105778933,102340461
2789899536,102340461
504914052,102340461
52099856,102340461
4374125355,1191718411
399710125,1191718411
3296538975,1191718411
763543334,1191718411
3083199587,1191718411
209452542,1191718411
883410655,1191718411
1911568255,1191718411
21397817,1191718411
102240014,1191718411
161935359,1191718411
483129663,1191718411
23857351,1191718411
202933335,1191718411
105778933,1191718411
69369763,1191718411
260484012,1191718411
90645688,1191718411
52815096,1191718411
1335692455,1191718411
186842969,1191718411
2424259525,1191718411
39965918,1191718411
17735770,1191718411
161842608,1191718411
105778933,122439256
2241139044,122439256
24957236,122439256
678403,122439256
260484012,12321942
2424259525,12321942
161842608,12321942
136583670,12321942
18033807,127380158
271991699,127380158
184410094,127380158
2643563643,128888597
18824923,1297482212
399710125,131786421
105778933,131786421
1335692455,131786421
763543334,1335692455
90645688,1335692455
161935359,1335692455
883410655,1335692455
3083199587,1335692455
399710125,1335692455
594797441,1335692455
69369763,1335692455
131786421,1335692455
1191718411,1335692455
2424259525,1335692455
209452542,1335692455
161842608,1335692455
105778933,1335692455
21397817,1335692455
51091921,1335692455
17735770,1335692455
86886484,1335692455
847617447251197953,1346936882
3011381758,1346936882
748655366959939585,1346936882
17986973,1346936882
196713458,1346936882
542994466,1346936882
18745189,135488104
42202505,136583670
88859878,144123089
51091921,145377264
105778933,146181560
504914052,146181560
2750105810,146181560
247804985,146181560
16596200,146181560
38410853,146181560
282735842,150068952
276661061,15673997
105778933,15673997
3098032240,160781097
798210134275137536,160781097
247860796,160781097
202933335,160781097
69369763,160781097
420388655,160781097
763543334,160781097
399710125,160781097
3296538975,160781097
3083199587,160781097
2424259525,160781097
1191718411,160781097
2643563643,160781097
51062572,160781097
102240014,160781097
883410655,160781097
856511304,160781097
161842608,160781097
17735770,160781097
99363386,160781097
256212100,160781097
260484012,160781097
194668409,160781097
90645688,160781097
52815096,160781097
161935359,160781097
105778933,1612526437
3098032240,161842608
821802441184309249,161842608
798210134275137536,161842608
4374125355,161842608
4923774562,161842608
594797441,161842608
399710125,161842608
936662706,161842608
3083199587,161842608
2979703510,161842608
2868656656,161842608
23857351,161842608
1911568255,161842608
2643563643,161842608
209452542,161842608
69369763,161842608
613244494,161842608
1335692455,161842608
12321942,161842608
2424259525,161842608
2388297079,161842608
102240014,161842608
763543334,161842608
343466111,161842608
883412840,161842608
202933335,161842608
51091921,161842608
1191718411,161842608
483129663,161842608
883410655,161842608
39965918,161842608
51062572,161842608
105778933,161842608
48787309,161842608
33509989,161842608
186842969,161842608
33704199,161842608
17735770,161842608
99363386,161842608
90645688,161842608
21397817,161842608
260484012,161842608
256212100,161842608
160781097,161842608
194668409,161842608
52815096,161842608
161935359,161842608
2643563643,161935359
798210134275137536,161935359
420388655,161935359
399710125,161935359
69369763,161935359
936662706,161935359
3083199587,161935359
1191718411,161935359
2424259525,161935359
51062572,161935359
763543334,161935359
883410655,161935359
102240014,161935359
161842608,161935359
17735770,161935359
343466111,161935359
186842969,161935359
260484012,161935359
256212100,161935359
90645688,161935359
52815096,161935359
160781097,161935359
17735770,163708739
105778933,16596200
36396462,16596200
108071808,16596200
70016558,16596200
2750105810,16596200
1911611502,16596200
504914052,16596200
146181560,16596200
17986973,1683386617
964245574932467712,17735770
99363386,17735770
3098032240,17735770
798210134275137536,17735770
4374125355,17735770
420388655,17735770
4923774562,17735770
594797441,17735770
483129663,17735770
399710125,17735770
3296538975,17735770
3083199587,17735770
2979703510,17735770
2424259525,17735770
2643563643,17735770
209452542,17735770
48787309,17735770
1335692455,17735770
763543334,17735770
163708739,17735770
202933335,17735770
1191718411,17735770
883410655,17735770
39965918,17735770
102240014,17735770
90645688,17735770
161842608,17735770
86886484,17735770
186842969,17735770
21397817,17735770
260484012,17735770
256212100,17735770
161935359,17735770
160781097,17735770
52815096,17735770
51062572,17735770
2424259525,18033807
127380158,18033807
262742350,18033807
194610835,18033807
184410094,18033807
105778933,184410094
18033807,184410094
127380158,184410094
262742350,184410094
940911671123554307,186842969
901512566928748546,186842969
798210134275137536,186842969
2979703510,186842969
4923774562,186842969
594797441,186842969
3098032240,186842969
51062572,186842969
399710125,186842969
3296538975,186842969
3083199587,186842969
209452542,186842969
1911568255,186842969
105778933,186842969
69369763,186842969
1191718411,186842969
2643563643,186842969
483129663,186842969
2424259525,186842969
21397817,186842969
763543334,186842969
48787309,186842969
883410655,186842969
39965918,186842969
52815096,186842969
160781097,186842969
161842608,186842969
102240014,186842969
99363386,186842969
343466111,186842969
256212100,186842969
17735770,186842969
161935359,186842969
90645688,186842969
260484012,186842969
202933335,186842969
105778933,190482771
17986973,190482771
717825399800143873,1911568255
883410655,1911568255
483129663,1911568255
2424259525,1911568255
161842608,1911568255
69369763,1911568255
936662706,1911568255
271991699,194610835
18033807,194610835
70480023,194610835
2424259525,194668409
883410655,194668409
161842608,194668409
160781097,194668409
105778933,194668409
260484012,194668409
247860796,194668409
6150612,194668409
21397817,194668409
33704199,194668409
420318827,196713458
90478743,196713458
325269604,196713458
2789899536,196713458
2187451484,196713458
1346936882,196713458
2512892325,196713458
2264502764,196713458
127380158,196713458
3098032240,202933335
4923774562,202933335
3083199587,202933335
1191718411,202933335
2424259525,202933335
161842608,202933335
763543334,202933335
102240014,202933335
90645688,202933335
17735770,202933335
160781097,202933335
52815096,202933335
161935359,202933335
260484012,202933335
186842969,202933335
105778933,209452542
399710125,209452542
2424259525,209452542
2388297079,209452542
161842608,209452542
17735770,209452542
51091921,209452542
1335692455,209452542
798210134275137536,21397817
4374125355,21397817
883412840,21397817
247860796,21397817
105778933,21397817
3083199587,21397817
1191718411,21397817
2424259525,21397817
23857351,21397817
763543334,21397817
1335692455,21397817
39965918,21397817
483129663,21397817
883410655,21397817
160781097,21397817
161842608,21397817
52815096,21397817
17735770,21397817
33704199,21397817
161935359,21397817
90645688,21397817
260484012,21397817
194668409,21397817
33509989,21397817
105778933,216558256
105778933,2174661258
424184491,217580999
105778933,217580999
847617447251197953,2187451484
4831725513,2187451484
888883784980058113,2237755591
504914052,2237755591
52099856,2237755591
105778933,2241139044
122439256,2241139044
24957236,2241139044
678403,2241139044
2789899536,2273147136
678403,2273147136
12819112,2273147136
1021387891,2367303485
798210134275137536,23857351
102240014,23857351
260484012,23857351
399710125,23857351
48787309,23857351
2424259525,23857351
69369763,23857351
161842608,23857351
1191718411,23857351
2643563643,23857351
209452542,23857351
12321942,23857351
51062572,23857351
1335692455,23857351
39965918,23857351
21397817,23857351
52815096,23857351
161935359,23857351
160781097,23857351
161842608,2388297079
4923774562,2424259525
4374125355,2424259525
883412840,2424259525
90645688,2424259525
202933335,2424259525
42202505,2424259525
763543334,2424259525
105778933,2424259525
3083199587,2424259525
3098032240,2424259525
2979703510,2424259525
209452542,2424259525
51062572,2424259525
161935359,2424259525
883410655,2424259525
186842969,2424259525
48787309,2424259525
102240014,2424259525
21397817,2424259525
23857351,2424259525
1911568255,2424259525
483129663,2424259525
1335692455,2424259525
2643563643,2424259525
160781097,2424259525
260484012,2424259525
52815096,2424259525
69369763,2424259525
936662706,2424259525
17735770,2424259525
1191718411,2424259525
161842608,2424259525
45956475,246287557
17986973,246287557
105778933,24688356
17986973,24688356
883412840,247804985
102340461,247804985
758339192531410945,247804985
748655366959939585,247804985
105778933,247804985
399710125,247804985
2750105810,247804985
146181560,247804985
161842608,247860796
33704199,247860796
2789899536,24957236
2241139044,24957236
52099856,24957236
122439256,24957236
678403,24957236
196713458,2512892325
2424259525,252946212
105778933,2560498956
3098032240,256212100
2424259525,256212100
51062572,256212100
34353596,256212100
936662706,256212100
105778933,256212100
51091921,256212100
52815096,256212100
90645688,256212100
161842608,256212100
161935359,256212100
160781097,256212100
17735770,256212100
99363386,256212100
260484012,256212100
2898817801,258959765
105778933,258959765
964245574932467712,260484012
4374125355,260484012
247860796,260484012
420388655,260484012
4923774562,260484012
594797441,260484012
69369763,260484012
399710125,260484012
3083199587,260484012
3098032240,260484012
2979703510,260484012
209452542,260484012
105778933,260484012
1191718411,260484012
2643563643,260484012
2424259525,260484012
483129663,260484012
48787309,260484012
883410655,260484012
51062572,260484012
763543334,260484012
39965918,260484012
883412840,260484012
102240014,260484012
936662706,260484012
161842608,260484012
51091921,260484012
33704199,260484012
52815096,260484012
160781097,260484012
343466111,260484012
17735770,260484012
161935359,260484012
99363386,260484012
256212100,260484012
90645688,260484012
21397817,260484012
194668409,260484012
186842969,260484012
18033807,262742350
127380158,262742350
184410094,262742350
798210134275137536,2643563643
161935359,2643563643
51062572,2643563643
3083199587,2643563643
90645688,2643563643
23857351,2643563643
128888597,2643563643
2424259525,2643563643
161842608,2643563643
52815096,2643563643
69369763,2643563643
936662706,2643563643
17735770,2643563643
260484012,2643563643
847617447251197953,2682241266
127380158,271991699
1297482212,2750105810
16596200,2750105810
247804985,2750105810
146181560,2750105810
2367303485,276661061
15673997,276661061
122439256,2789899536
678403,2789899536
17986973,2789899536
2237755591,2789899536
196713458,2789899536
4374125355,2789899536
1346936882,2789899536
24957236,2789899536
105778933,2789899536
2273147136,2789899536
504914052,2789899536
52099856,2789899536
150068952,282735842
330622730,282735842
161842608,2868656656
2424259525,293827707
2187451484,17986973
36396462,17986973
1683386617,17986973
246287557,17986973
190482771,17986973
45956475,17986973
326388587,17986973
161842608,2979703510
798210134275137536,2979703510
90645688,2979703510
69369763,2979703510
3083199587,2979703510
17735770,2979703510
2237755591,302039567
16596200,302039567
678403,302039567
105778933,302039567
504914052,302039567
86536075,305226081
105778933,305226081
36396462,305226081
2237755591,305226081
2273147136,305226081
504914052,305226081
798210134275137536,3083199587
4374125355,3083199587
21397817,3083199587
4923774562,3083199587
90645688,3083199587
399710125,3083199587
48787309,3083199587
260484012,3083199587
161935359,3083199587
161842608,3083199587
483129663,3083199587
763543334,3083199587
3098032240,3083199587
186842969,3083199587
17735770,3083199587
2424259525,3083199587
202933335,3083199587
161842608,3098032240
160781097,3098032240
202933335,3098032240
17735770,3098032240
4923774562,3098032240
763543334,3098032240
3083199587,3098032240
2424259525,3098032240
936662706,3098032240
45956475,326388587
17986973,326388587
17735770,3296538975
2424259525,330622730
282735842,330622730
127380158,330622730
940911671123554307,33509989
4374125355,33509989
3083199587,33509989
2424259525,33509989
483129663,33509989
883410655,33509989
161842608,33509989
161935359,33509989
260484012,33509989
209452542,33509989
33704199,33509989
39965918,33509989
21397817,33509989
940911671123554307,33704199
247860796,33704199
483129663,33704199
883410655,33704199
161842608,33704199
260484012,33704199
194668409,33704199
798210134275137536,343466111
4923774562,343466111
420388655,343466111
202933335,343466111
51062572,343466111
3296538975,343466111
3083199587,343466111
1191718411,343466111
2424259525,343466111
763543334,343466111
102240014,343466111
161842608,343466111
51091921,343466111
160781097,343466111
52815096,343466111
99363386,343466111
186842969,343466111
90645688,343466111
17735770,343466111
161935359,343466111
260484012,343466111
2424259525,34353596
256212100,34353596
105778933,34353596
758339192531410945,3537027383
69369763,38254592
16596200,38410853
105778933,38410853
2750105810,38410853
504914052,38410853
146181560,38410853
4374125355,39965918
69369763,39965918
3083199587,39965918
2424259525,39965918
260484012,39965918
161842608,39965918
17735770,39965918
883410655,39965918
483129663,39965918
90645688,39965918
21397817,39965918
33509989,39965918
964245574932467712,399710125
161842608,399710125
798210134275137536,399710125
3098032240,399710125
90645688,399710125
69369763,399710125
936662706,399710125
17735770,399710125
847617447251197953,401031274
847617447251197953,407123891
105778933,407123891
161842608,420388655
17735770,420388655
2424259525,42202505
136583670,42202505
161842608,4374125355
21397817,4374125355
326388587,45956475
17986973,45956475
69425160,45956475
2187451484,4831725513
888883784980058113,484253151
2789899536,4847631454
709374273346015232,4847631454
700912365013852160,4847631454
105778933,4847631454
2858224716,4847631454
69369763,48787309
2424259525,48787309
17735770,48787309
161842608,48787309
964245574932467712,4923774562
160781097,4923774562
161842608,4923774562
202933335,4923774562
763543334,4923774562
90645688,4923774562
936662706,4923774562
260484012,4923774562
17735770,4923774562
3098032240,4923774562
102340461,504914052
134068777,504914052
16596200,504914052
105778933,504914052
2789899536,504914052
302039567,504914052
2237755591,504914052
38410853,504914052
305226081,504914052
102240014,51062572
69369763,51062572
90645688,51062572
2424259525,51062572
161935359,51062572
161842608,51062572
17735770,51062572
260484012,51062572
256212100,51062572
160781097,51062572
52815096,51062572
202933335,51091921
964245574932467712,51091921
23857351,51091921
901512566928748546,51091921
821802441184309249,51091921
798210134275137536,51091921
4374125355,51091921
717825399800143873,51091921
4923774562,51091921
69369763,51091921
399710125,51091921
3296538975,51091921
3083199587,51091921
3098032240,51091921
2979703510,51091921
1911568255,51091921
2643563643,51091921
209452542,51091921
2424259525,51091921
102240014,51091921
763543334,51091921
48787309,51091921
883410655,51091921
1335692455,51091921
86886484,51091921
39965918,51091921
1191718411,51091921
17735770,51091921
161842608,51091921
883412840,51091921
936662706,51091921
136583670,51091921
483129663,51091921
33704199,51091921
343466111,51091921
186842969,51091921
260484012,51091921
256212100,51091921
194668409,51091921
33509989,51091921
161935359,51091921
160781097,51091921
105778933,51091921
99363386,51091921
21397817,51091921
52815096,51091921
51062572,51091921
2789899536,52099856
2237755591,52099856
798210134275137536,52815096
4374125355,52815096
4923774562,52815096
420388655,52815096
763543334,52815096
399710125,52815096
69369763,52815096
3083199587,52815096
1191718411,52815096
2424259525,52815096
2643563643,52815096
883410655,52815096
21397817,52815096
883412840,52815096
39965918,52815096
102240014,52815096
343466111,52815096
161842608,52815096
17735770,52815096
99363386,52815096
186842969,52815096
260484012,52815096
160781097,52815096
161935359,52815096
90645688,52815096
51062572,52815096
847617447251197953,542994466
2187451484,542994466
1346936882,542994466
88859878,55050927
791204519002705920,582576323
969146357121503232,582576323
922850345063256064,582576323
105778933,582576323
821802441184309249,613244494
798210134275137536,613244494
105778933,613244494
3098032240,613244494
161842608,613244494
936662706,613244494
2424259525,6150612
542994466,6150612
1021387891,6150612
194668409,6150612
88859878,6150612
374459833,67416742
278134585,67416742
271991699,67416742
194610835,67416742
17986973,678403
2273147136,678403
105778933,678403
2241139044,678403
24957236,678403
122439256,678403
964245574932467712,69369763
901512566928748546,69369763
763543334,69369763
798210134275137536,69369763
4374125355,69369763
717825399800143873,69369763
160781097,69369763
594797441,69369763
260484012,69369763
39965918,69369763
51062572,69369763
51091921,69369763
399710125,69369763
161935359,69369763
52815096,69369763
48787309,69369763
483129663,69369763
186842969,69369763
1335692455,69369763
23857351,69369763
1191718411,69369763
2424259525,69369763
2643563643,69369763
1911568255,69369763
161842608,69369763
15635068,69369763
105778933,69369763
38254592,69369763
2424259525,70480023
201251402,70480023
293827707,70480023
424184491,70480023
252946212,70480023
217580999,70480023
194610835,70480023
69369763,717825399800143873
90645688,717825399800143873
1911568255,717825399800143873
2196119136,748655366959939585
964245574932467712,763543334
260484012,763543334
69369763,763543334
798210134275137536,763543334
21397817,763543334
420388655,763543334
4923774562,763543334
90645688,763543334
202933335,763543334
102240014,763543334
3098032240,763543334
936662706,763543334
3083199587,763543334
51091921,763543334
1191718411,763543334
161842608,763543334
186842969,763543334
17735770,763543334
883412840,798210134275137536
161842608,798210134275137536
202933335,798210134275137536
883410655,798210134275137536
763543334,798210134275137536
90645688,798210134275137536
613244494,798210134275137536
69369763,798210134275137536
161842608,821802441184309249
2424259525,856511304
160781097,856511304
3083199587,86886484
399710125,86886484
161842608,86886484
52815096,86886484
1191718411,86886484
2424259525,86886484
105778933,86886484
51091921,86886484
1335692455,86886484
17735770,86886484
256212100,86886484
940911671123554307,883410655
798210134275137536,883410655
4374125355,883410655
420388655,883410655
51062572,883410655
102240014,883410655
51091921,883410655
3083199587,883410655
1191718411,883410655
1911568255,883410655
1335692455,883410655
763543334,883410655
2424259525,883410655
52815096,883410655
105778933,883410655
160781097,883410655
186842969,883410655
161935359,883410655
260484012,883410655
33509989,883410655
483129663,883410655
39965918,883410655
161842608,883410655
33704199,883410655
21397817,883410655
901512566928748546,883412840
763543334,883412840
821802441184309249,883412840
798210134275137536,883412840
3939650128,883412840
883410655,883412840
105778933,883412840
717825399800143873,883412840
2868656656,883412840
2424259525,883412840
161842608,883412840
21397817,883412840
52815096,883412840
260484012,883412840
51091921,883412840
2424259525,88859878
144123089,88859878
55050927,88859878
6150612,88859878
484253151,888883784980058113
90645688,901512566928748546
186842969,901512566928748546
45956475,90478743
915937645,90478743
940911671123554307,90645688
901512566928748546,90645688
798210134275137536,90645688
4923774562,90645688
717825399800143873,90645688
2979703510,90645688
763543334,90645688
51062572,90645688
399710125,90645688
3083199587,90645688
1191718411,90645688
2424259525,90645688
2643563643,90645688
483129663,90645688
105778933,90645688
1335692455,90645688
202933335,90645688
883410655,90645688
102240014,90645688
51091921,90645688
17735770,90645688
161842608,90645688
39965918,90645688
186842969,90645688
21397817,90645688
260484012,90645688
256212100,90645688
194668409,90645688
161935359,90645688
160781097,90645688
52815096,90645688
798210134275137536,483129663
4374125355,483129663
260484012,483129663
105778933,483129663
4923774562,483129663
17735770,483129663
3083199587,483129663
936662706,483129663
1911568255,483129663
1191718411,483129663
2424259525,483129663
763543334,483129663
33704199,483129663
883410655,483129663
161842608,483129663
21397817,483129663
51091921,483129663
39965918,483129663
105778933,908959362
105778933,92943086
160781097,936662706
420388655,936662706
717825399800143873,936662706
4923774562,936662706
102240014,936662706
105778933,936662706
883410655,936662706
161935359,936662706
399710125,936662706
763543334,936662706
161842608,936662706
3098032240,936662706
483129663,936662706
2424259525,936662706
1911568255,936662706
51091921,936662706
260484012,936662706
90645688,940911671123554307
883410655,940911671123554307
161842608,964245574932467712
763543334,964245574932467712
105778933,964245574932467712
420388655,99363386
4923774562,99363386
1335692455,99363386
399710125,99363386
3296538975,99363386
3083199587,99363386
483129663,99363386
105778933,99363386
1191718411,99363386
2424259525,99363386
2643563643,99363386
763543334,99363386
883410655,99363386
936662706,99363386
102240014,99363386
51062572,99363386
161842608,99363386
343466111,99363386
186842969,99363386
17735770,99363386
260484012,99363386
256212100,99363386
52815096,99363386
160781097,99363386
161935359,99363386
90645688,99363386
148876948,102768569
151080118,102768569
197742569,102768569
254947051,102768569
1361723136,102768569
1262337464,102768569
14459120,102768569
1079872238,102768569
1407947514,102768569
1482324739,102768569
181122383,102768569
157793993,102768569
1426071570,102768569
18825417,102768569
1458567006,102768569
1076332622,102768569
1672160996,102768569
14119482,102768569
1414186285,102768569
1948522831,102768569
1881182173,102768569
15405306,102768569
15911169,102768569
182705192,102768569
1063813423,102768569
1119394370,102768569
176608663,102768569
1618123446,102768569
1093788314,102768569
1320475297,102768569
1314817975,102768569
1205829984,102768569
11939852,102768569
16163217,102768569
17387342,102768569
111662550,102768569
15071492,102768569
1063813423,106520526
184636411,106520526
14119482,1076332622
1063813423,1076332622
197742569,1076332622
15071492,1076332622
181122383,1079872238
20713213,1087371109
1063813423,1087371109
182381802,1087371109
148876948,1093788314
1119394370,1093788314
1948522831,1093788314
14459120,1093788314
1426071570,1093788314
14119482,1093788314
1228210214,1093788314
1076332622,1093788314
1414186285,1093788314
18825417,1093788314
987849932,1093788314
1881182173,1093788314
181122383,1093788314
111662550,1093788314
1618123446,1093788314
1063813423,1093788314
1672160996,1093788314
15071492,1093788314
16163217,1093788314
1205829984,1093788314
102768569,1093788314
1093788314,1119394370
148876948,1119394370
182705192,1119394370
1414186285,1119394370
15405306,1119394370
18825417,1119394370
14119482,1119394370
176608663,1119394370
157793993,1119394370
1063813423,1119394370
1076332622,1119394370
1426071570,1119394370
102768569,1119394370
1618123446,1119394370
15071492,1119394370
197742569,1119394370
1407947514,1119394370
176608663,11939852
1414186285,11939852
1079872238,11939852
14459120,11939852
1959198050,11939852
14119482,11939852
1407947514,11939852
4184830882,11939852
1076332622,11939852
151080118,11939852
18825417,11939852
1672160996,11939852
1320475297,11939852
181122383,11939852
1948522831,11939852
1618123446,11939852
1911611502,11939852
182705192,11939852
1606338776,11939852
102768569,11939852
1314817975,11939852
17387342,11939852
1063813423,11939852
15071492,11939852
14119482,1205829984
102768569,1205829984
1063813423,1205829984
16163217,1205829984
1093788314,1205829984
15071492,1205829984
182381802,125040819
987849932,125040819
176608663,1262337464
1063813423,1262337464
102768569,1262337464
16469647,1262337464
148876948,12819112
18824923,12819112
587809387,12819112
781617508478513152,12819112
2444371909,12819112
3329891278,12819112
69369763,12819112
123717794,12819112
23972313,12819112
725085496116912129,12819112
213394155,12819112
23719756,12819112
456348582,12819112
373079416,12819112
1361723136,12819112
310316876,12819112
1199355600,12819112
3329500751,12819112
502199852,12819112
3272267882,12819112
2382793933,12819112
23450407,12819112
14119482,12819112
68451113,12819112
3188826024,12819112
1063813423,12819112
114491835,12819112
94497544,12819112
2237937049,12819112
3072087594,12819112
172869983,12819112
918081511,12819112
3001828889,12819112
2961407036,12819112
97620342,12819112
182705192,12819112
1076332622,12819112
49213571,12819112
141682456,12819112
2836691226,12819112
355338630,12819112
197742569,12819112
2693807904,12819112
2596465123,12819112
1566189824,12819112
2273147136,12819112
995710778,12819112
1881182173,12819112
2366162870,12819112
1969299078,12819112
911750256,12819112
20717303,12819112
16596200,12819112
27972640,12819112
2156007288,12819112
46227488,12819112
623854000,12819112
398180848,12819112
176608663,12819112
1201743792,12819112
1875808704,12819112
46152623,12819112
1460016181,12819112
500378744,12819112
522628601,12819112
181122383,12819112
926554518,12819112
1318408266,12819112
106520526,12819112
169409323,12819112
891627374,12819112
906278622,12819112
993360876,12819112
445749337,12819112
16469647,12819112
77254498,12819112
17178422,12819112
452572233,12819112
15071492,12819112
222177874,12819112
137759637,12819112
80368161,12819112
5920812,12819112
14459120,12819112
148876948,1314817975
176608663,1314817975
14119482,1314817975
1407947514,1314817975
1076332622,1314817975
1063813423,1314817975
15911169,1314817975
102768569,1314817975
11939852,1314817975
15071492,1314817975
1618123446,1314817975
1320475297,1314817975
17387342,1314817975
197742569,1314817975
587809387,1318408266
12819112,1318408266
21411111,1318408266
80368161,1318408266
34415079,1318408266
2264502764,1318408266
420318827,1318408266
